key,text_wo_stopfreq,text_stemmed,NEWcolumn
HIVE-23158,filesystem client inherited hadoop supports notion input policies policies tune behaviour http requests used reading different filetypes text orc formats orc parquet lot seek operations optimized random mode reads files partially instead fully default suggesting add extra logic part hiveinputformat make sure optimize recordreader requests random io data stored using formats orc parquet optimize recordreader policy random io formats,filesystem cli inherit hadoop support not input policy policy tun behavio http request us read diff filetyp text orc form orc parquet lot seek op optim random mod read fil part instead ful default suggest ad extr log part hiveinputform mak sur optim recordread request random io dat stor us form orc parquet optim recordread policy random io form,NSBR
HIVE-23153,deregistering zookeeper initiated command hive service hiveserver deregister hostname properly worked hiveserver zookeeper kerberized even though hive site xml configuration zookeeper kerberos login hive server authentication kerberos principal keytab used know kinit hiveserver keytab would make work said hive site xml already user need kinit kerberos login zookeeper failed serveruri actually removed hiveserver namespace attempt authenticate using sasl unknown error code java info main zookeeper zookeeper jar usr hdp tez lib hadoop azure jar usr hdp tez lib hadoop azure datalake jar usr hdp tez lib hadoop hdfs client jar usr hdp tez lib hadoop mapreduce client common jar usr hdp tez lib hadoop mapreduce client core jar usr hdp tez lib hadoop yarn server timeline pluginstorage jar usr hdp tez lib jersey client jar usr hdp tez lib jersey json jar usr hdp tez lib jettison jar usr hdp tez lib jetty server v jar usr hdp tez lib jetty util v jar usr hdp tez lib jsr jar usr hdp tez lib metrics core jar usr hdp tez lib protobuf java jar usr hdp tez lib servlet api jar usr hdp tez lib slf j api jar usr hdp tez conf info main zookeeper zookeeper client environment java library path info main zookeeper zookeeper client environment java io tmpdir tmp info main zookeeper zookeeper client environment java compiler na info main zookeeper zookeeper client environment os name linux info main zookeeper zookeeper client environment os arch amd info main zookeeper zookeeper client environment os version info main zookeeper zookeeper client environment user name info main zookeeper zookeeper client environment user home info main zookeeper zookeeper client environment user dir info main zookeeper zookeeper initiating client connection connectstring sessiontimeout watcher org apache curator connectionstate eab info main sendthread zookeeper clientcnxn opening socket connection server attempt authenticate using sasl unknown error info main sendthread zookeeper clientcnxn socket connection established initiating session info main sendthread zookeeper clientcnxn session establishment complete server sessionid x fd ab e negotiated timeout info main eventthread state connectionstatemanager state change connected warn main server hiveserver attempt remove znode hiveserver serveruri version sequence zookeeper attempt remove znode hiveserver serveruri version sequence zookeeper info curator framework imps curatorframeworkimpl backgroundoperationsloop exiting info main zookeeper zookeeper session x fd ab e closed info main eventthread zookeeper clientcnxn eventthread shut info shutdown hook server hiveserver shutdownmsg shutdownmsg shutting hiveserver code plus result code curatorevent deletecallback checked case kerberos login done code https zookeeper apache org doc r api org apache zookeeper keeperexception code html noauth screen shot png width height deregister zookeeper properly worked kerberized environment,dereg zookeep in command hiv serv hiveserv dereg hostnam prop work hiveserv zookeep kerb ev though hiv sit xml config zookeep kerbero login hiv serv auth kerbero princip keytab us know kinit hiveserv keytab would mak work said hiv sit xml already us nee kinit kerbero login zookeep fail serverur act remov hiveserv namespac attempt auth us sasl unknown er cod jav info main zookeep zookeep jar usr hdp tez lib hadoop az jar usr hdp tez lib hadoop az datalak jar usr hdp tez lib hadoop hdfs cli jar usr hdp tez lib hadoop mapreduc cli common jar usr hdp tez lib hadoop mapreduc cli cor jar usr hdp tez lib hadoop yarn serv timelin pluginst jar usr hdp tez lib jersey cli jar usr hdp tez lib jersey json jar usr hdp tez lib jettison jar usr hdp tez lib jetty serv v jar usr hdp tez lib jetty util v jar usr hdp tez lib jsr jar usr hdp tez lib met cor jar usr hdp tez lib protobuf jav jar usr hdp tez lib servlet ap jar usr hdp tez lib slf j ap jar usr hdp tez conf info main zookeep zookeep cli environ jav libr path info main zookeep zookeep cli environ jav io tmpdir tmp info main zookeep zookeep cli environ jav compil na info main zookeep zookeep cli environ os nam linux info main zookeep zookeep cli environ os arch amd info main zookeep zookeep cli environ os vert info main zookeep zookeep cli environ us nam info main zookeep zookeep cli environ us hom info main zookeep zookeep cli environ us dir info main zookeep zookeep in cli connect connectst sessiontimeout watch org apach cur connectionst eab info main sendthread zookeep clientcnxn op socket connect serv attempt auth us sasl unknown er info main sendthread zookeep clientcnxn socket connect est in sess info main sendthread zookeep clientcnxn sess est complet serv sessionid x fd ab e negoty timeout info main eventthread stat connectionstatem stat chang connect warn main serv hiveserv attempt remov znod hiveserv serverur vert sequ zookeep attempt remov znod hiveserv serverur vert sequ zookeep info cur framework imp curatorframeworkimpl backgroundoperationsloop exit info main zookeep zookeep sess x fd ab e clos info main eventthread zookeep clientcnxn eventthread shut info shutdown hook serv hiveserv shutdownmsg shutdownmsg shut hiveserv cod plu result cod curatorev deletecallback check cas kerbero login don cod https zookeep apach org doc r ap org apach zookeep keeperexceiv cod html noau screen shot png wid height dereg zookeep prop work kerb environ,SBR
HIVE-23151,current default value reflects debugging scenario let set order make shuffle local files cleaned immediately dag complete llap default hive llap file cleanup delay seconds,cur default valu reflect debug scenario let set ord mak shuffl loc fil cle immedy dag complet llap default hiv llap fil cleanup delay second,SBR
HIVE-23144,querytracker executor service basically runs cleanup tasks externalquerycleanercallable dagmapcleanercallable filecleanercallable changing shutdown behavior shutdown https docs oracle com javase docs api java util concurrent executorservice html shutdown shutdownnow https docs oracle com javase docs api java util concurrent executorservice html shutdownnow would let querytracker cleanup garbage example shuffle local files https github com apache hive blob c ec dd f b fbde f aed c ca llap server src java org apache hadoop hive llap daemon impl querytracker java l llap let querytracker cleanup servicestop,querytrack execut serv bas run cleanup task externalquerycleanercal dagmapcleanercal filecleanercal chang shutdown behavy shutdown https doc orac com javas doc ap jav util concur executorserv html shutdown shutdownnow https doc orac com javas doc ap jav util concur executorserv html shutdownnow would let querytrack cleanup garb exampl shuffl loc fil https github com apach hiv blob c ec dd f b fbde f aed c ca llap serv src jav org apach hadoop hiv llap daemon impl querytrack jav l llap let querytrack cleanup servicestop,SBR
HIVE-23142,hive table location interesting managed tables change case tool fail tables null set location tables sys db hivestrictmanagedmigration fails tables null location,hiv tabl loc interest man tabl chang cas tool fail tabl nul set loc tabl sys db hivestrictmanagedmigr fail tabl nul loc,NSBR
HIVE-23128,code sql show create table sample show create table default sample show create table default sample code code none title results create table sample create table default sample create table default sample code three show create table statements complete hive x x generate create table statements show first result correct include database name however subsequent two results invalid field must quoted individually causes failure recent versions hive semanticexception table database name may contain dot character quote components multiple part name require quoting quote individually rather quoting name whole example write table column table column https dev mysql com doc refman en identifier qualifiers html quote show create table creates incorrect syntax database specified,cod sql show cre tabl sampl show cre tabl default sampl show cre tabl default sampl cod cod non titl result cre tabl sampl cre tabl default sampl cre tabl default sampl cod three show cre tabl stat complet hiv x x gen cre tabl stat show first result correct includ databas nam howev subsequ two result invalid field must quot individ caus fail rec vert hiv semanticexceiv tabl databas nam may contain dot charact quot compon multipl part nam requir quot quot individ rath quot nam whol exampl writ tabl column tabl column https dev mysql com doc refm en ident qual html quot show cre tabl cre incorrect syntax databas spec,SBR
HIVE-23123,according https cwiki apache org confluence display hive languagemanual importexport import export done using code java export table import table code commands document mention views materialized views fact support commands like code java export view import view export materialized view import materialized view code parsed word table often used though broader sense means table like entities including views materialized views example various table classes may represent well try export view export table command goes fine metadata file created data directory expect try import back exception thrown due lack data dir code java java lang assertionerror null getpath eximview org apache hadoop hive ql metadata hive loadtable hive java org apache hadoop hive ql exec movetask execute movetask java org apache hadoop hive ql exec task executetask task java org apache hadoop hive ql exec taskrunner runsequential taskrunner java org apache hadoop hive ql executor launchtask executor java org apache hadoop hive ql executor launchtasks executor java org apache hadoop hive ql executor runtasks executor java org apache hadoop hive ql executor execute executor java org apache hadoop hive ql driver runinternal driver java org apache hadoop hive ql driver run driver java org apache hadoop hive ql driver run driver java code still view gets imported successfully data movement even necessary try export materialized view transactional exception occurs code java org apache hadoop hive ql parse semanticexception org apache hadoop hive ql metadata invalidtableexception table found eximmaterializedviewda fe c abf org apache hadoop hive ql parse acidexportsemanticanalyzer analyzeacidexport acidexportsemanticanalyzer java org apache hadoop hive ql parse acidexportsemanticanalyzer analyze acidexportsemanticanalyzer java org apache hadoop hive ql parse rewritesemanticanalyzer analyzeinternal rewritesemanticanalyzer java org apache hadoop hive ql parse basesemanticanalyzer analyze basesemanticanalyzer java org apache hadoop hive ql compiler analyze compiler java org apache hadoop hive ql compiler compile compiler java org apache hadoop hive ql driver compile driver java org apache hadoop hive ql driver compileinternal driver java org apache hadoop hive ql driver compileandrespond driver java org apache hadoop hive ql driver compileandrespond driver java code export process handle temporary table getting created import command handling lot codes dedicated importing views materialized views suggests support importing thus also suggests implicitly support exporting views materialiezed views conclusion decide support exporting importing views materialized views decide support export process throw exception view materialized view subject codes specific view imports removed decide support commands mentioned introduced exception thrown proper command used e g export view table exceptions mentioned fixed prefer support think support exporting importing views point exporting importing transfer data ddl causes issues solves current documentation also suggests supported tables disable export import views materialized views,accord https cwik apach org conflu display hiv languagem importexport import export don us cod jav export tabl import tabl cod command docu ment view mat view fact support command lik cod jav export view import view export mat view import mat view cod pars word tabl oft us though broad sens mean tabl lik ent includ view mat view exampl vary tabl class may repres wel try export view export tabl command goe fin metadat fil cre dat direct expect try import back exceiv thrown due lack dat dir cod jav jav lang assertioner nul getpa eximview org apach hadoop hiv ql metadat hiv loadt hiv jav org apach hadoop hiv ql exec movetask execut movetask jav org apach hadoop hiv ql exec task executetask task jav org apach hadoop hiv ql exec taskrun runsequ taskrun jav org apach hadoop hiv ql execut launchtask execut jav org apach hadoop hiv ql execut launchtask execut jav org apach hadoop hiv ql execut runtask execut jav org apach hadoop hiv ql execut execut execut jav org apach hadoop hiv ql driv runintern driv jav org apach hadoop hiv ql driv run driv jav org apach hadoop hiv ql driv run driv jav cod stil view get import success dat mov ev necess try export mat view transact exceiv occ cod jav org apach hadoop hiv ql pars semanticexceiv org apach hadoop hiv ql metadat invalidtableexceiv tabl found eximmaterializedviewd fe c abf org apach hadoop hiv ql pars acidexportsemanticanalys analyzeacidexport acidexportsemanticanalys jav org apach hadoop hiv ql pars acidexportsemanticanalys analys acidexportsemanticanalys jav org apach hadoop hiv ql pars rewritesemanticanalys analyzeintern rewritesemanticanalys jav org apach hadoop hiv ql pars basesemanticanalys analys basesemanticanalys jav org apach hadoop hiv ql compil analys compil jav org apach hadoop hiv ql compil compil compil jav org apach hadoop hiv ql driv compil driv jav org apach hadoop hiv ql driv compileintern driv jav org apach hadoop hiv ql driv compileandrespond driv jav org apach hadoop hiv ql driv compileandrespond driv jav cod export process handl temp tabl get cre import command handl lot cod ded import view mat view suggest support import thu also suggest implicit support export view materialiez view conclud decid support export import view mat view decid support export process throw exceiv view mat view subject cod spec view import remov decid support command ment introduc exceiv thrown prop command us e g export view tabl exceiv ment fix pref support think support export import view point export import transf dat ddl caus issu solv cur docu also suggest support tabl dis export import view mat view,SBR
HIVE-23114,follow jira conversation https issues apache org jira browse hive focusedcommentid page com atlassian jira plugin system issuetabpanels comment tabpanel comment hive insert overwrite multi insert statement dynamic partitioning give wrong results acid tables hive acid direct insert enabled true insert tables reproduction noformat set hive acid direct insert enabled true set hive support concurrency true set hive txn manager org apache hadoop hive ql lockmgr dbtxnmanager set hive vectorized execution enabled false set hive stats autogather false create external table multiinserttesttext int b int c int stored textfile insert multiinserttesttext values null null create table multiinserttestacid int b int partitioned c int stored orc tblproperties transactional true create table multiinserttestmm int b int partitioned c int stored orc tblproperties transactional true transactionalproperties insertonly multiinserttesttext insert overwrite table multiinserttestacid partition c select b c c null insert overwrite table multiinserttestacid partition c select b c c null select multiinserttestacid multiinserttesttext insert overwrite table multiinserttestmm partition c select b c c null insert overwrite table multiinserttestmm partition c select b c c null select multiinserttestmm noformat result steps different depends execution order filesinkoperators insert overwrite statements happen error occurs due manifest file collision happen error occurs result incorrect running insert query external table acid table hive acid direct insert enabled false give follwing result noformat null null noformat insert overwrite dynamic partitioning working correctly direct insert,follow jir convers https issu apach org jir brows hiv focusedcommentid pag com atlass jir plugin system issuetabpanel com tabpanel com hiv insert overwrit mult insert stat dynam partit giv wrong result acid tabl hiv acid direct insert en tru insert tabl reproduc noform set hiv acid direct insert en tru set hiv support concur tru set hiv txn man org apach hadoop hiv ql lockmgr dbtxnmanager set hiv vect execut en fals set hiv stat autogath fals cre extern tabl multiinserttesttext int b int c int stor textfil insert multiinserttesttext valu nul nul cre tabl multiinserttestacid int b int partit c int stor orc tblproperties transact tru cre tabl multiinserttestm int b int partit c int stor orc tblproperties transact tru transactionalproperty inserton multiinserttesttext insert overwrit tabl multiinserttestacid partit c select b c c nul insert overwrit tabl multiinserttestacid partit c select b c c nul select multiinserttestacid multiinserttesttext insert overwrit tabl multiinserttestm partit c select b c c nul insert overwrit tabl multiinserttestm partit c select b c c nul select multiinserttestm noform result step diff depend execut ord filesinkop insert overwrit stat hap er occ due manifest fil collid hap er occ result incorrect run insert query extern tabl acid tabl hiv acid direct insert en fals giv follw result noform nul nul noform insert overwrit dynam partit work correct direct insert,SBR
HIVE-23111,currently msckpartitionexpressionproxy filter partition names causes problem partition auto discovery msckpartitionexpressionproxy filter partitions,cur msckpartitionexpressionproxy filt partit nam caus problem partit auto discovery msckpartitionexpressionproxy filt partit,NSBR
HIVE-23110,case abort context would null thus planmapper obtained prevent npe reexecdriver processing aborted,cas abort context would nul thu planmap obtain prev npe reexecdr process abort,NSBR
HIVE-23109,e g mm major compaction query looks like code java insert tmptable select srctable code code java insert tmptable select srcdb srctable code therefore compaction fails db source table default query based compaction omits database,e g mm maj compact query look lik cod jav insert tmptable select srctable cod cod jav insert tmptable select srcdb srctable cod theref compact fail db sourc tabl default query bas compact omit databas,NSBR
HIVE-23097,llap llapservicedriver wrongly using fixed llap prefix tarball name missed modifying change jira https issues apache org jira browse hive llap llapservicedriver wrongly using fixed llap prefix tarball name,llap llapservicedr wrong us fix llap prefix tarbal nam miss mod chang jir https issu apach org jir brows hiv llap llapservicedr wrong us fix llap prefix tarbal nam,NSBR
HIVE-23088,hookutils uses explicitly org apache logging log j util strings class log j may break clients use loggers exclude log j classpath commons lang class stringutils may used replacement one strings isblank stringutils isblank using strings log j breaks non log j users,hookutil us explicit org apach log log j util strings class log j may break cli us log exclud log j classpa common lang class stringutils may us replac on strings isblank stringutils isblank us strings log j break non log j us,NSBR
HIVE-23082,result joins may retain original estimate see mapjoin plan retained estimate sel code explain plan optimized cbo vertex dependency root stage map map broadcastedge stage fetch operator limit stage map vectorized file output operator fs limit lim rows width number rows select operator sel rows width output col map join operator mapjoin rows width conds sel col rs col inner map broadcastedge vectorized broadcast rs partitioncols col select operator sel rows width output col filter operator fil rows width predicate rreasonid reason rreasonsk null tablescan ts rows width default rx reason tbl complete col complete output rreasonid rreasonsk select operator sel rows width output col filter operator fil rows width predicate srreasonsk null tablescan ts rows width default sr storereturns tbl complete col complete output srreasonsk code repro code set hive query results cache enabled false set hive explain user true drop table exists default rx drop table exists default sr create table rx rreasonid string rreasonsk bigint create table sr srreasonsk bigint insert rx values aaaaaaaaaaaaaaaa aaaaaaaageaaaaaa insert sr values null insert sr select sr sr b sr explain select default sr storereturns default rx reason srreasonsk rreasonsk rreasonid reason limit code pk fk stat rescale work cases,result join may retain origin estim see mapjoin plan retain estim sel cod explain plan optim cbo vertex depend root stag map map broadcastedg stag fetch op limit stag map vect fil output op fs limit lim row wid numb row select op sel row wid output col map join op mapjoin row wid cond sel col rs col in map broadcastedg vect broadcast rs partitioncol col select op sel row wid output col filt op fil row wid pred rreasonid reason rreasonsk nul tablesc ts row wid default rx reason tbl complet col complet output rreasonid rreasonsk select op sel row wid output col filt op fil row wid pred srreasonsk nul tablesc ts row wid default sr storereturn tbl complet col complet output srreasonsk cod repro cod set hiv query result cach en fals set hiv explain us tru drop tabl ex default rx drop tabl ex default sr cre tabl rx rreasonid string rreasonsk bigint cre tabl sr srreasonsk bigint insert rx valu aaaaaaaaaaaaaaa aaaaaaaageaaaaa insert sr valu nul insert sr select sr sr b sr explain select default sr storereturn default rx reason srreasonsk rreasonsk rreasonid reason limit cod pk fk stat resc work cas,SBR
HIVE-23072,precommit tests create non transactional table stored orc orc uses another fileinputformat implementation run couple inserts makes original files alter table make insert run couple inserts makes delta dirs select table attached unit test recreates steps results error side notes tried playing around mapreduce input fileinputformat input dir recursive success yet since messes ability read read delta dirs code java java io ioexception java io ioexception file file users karencoppage upstream hive itests hive unit target tmp org apache hadoop hive ql txn compactor testcompactor warehouse mmnonpart delta org apache hadoop hive ql exec fetchoperator getnextrow fetchoperator java org apache hadoop hive ql exec fetchoperator pushrow fetchoperator java org apache hadoop hive ql exec fetchtask fetch fetchtask java org apache hadoop hive ql driver getresults driver java org apache hadoop hive ql reexec reexecdriver getresults reexecdriver java org apache hadoop hive ql txn compactor testcompactor verifyfoobarresult testcompactor java org apache hadoop hive ql txn compactor testcompactor mmtableoriginalsminor testcompactor java sun reflect nativemethodaccessorimpl invoke native method sun reflect nativemethodaccessorimpl invoke nativemethodaccessorimpl java sun reflect delegatingmethodaccessorimpl invoke delegatingmethodaccessorimpl java java lang reflect method invoke method java org junit runners model frameworkmethod runreflectivecall frameworkmethod java org junit internal runners model reflectivecallable run reflectivecallable java org junit runners model frameworkmethod invokeexplosively frameworkmethod java org junit internal runners statements invokemethod evaluate invokemethod java org junit internal runners statements runbefores evaluate runbefores java org junit internal runners statements runafters evaluate runafters java org junit rules externalresource evaluate externalresource java org apache hive common util retry retryingstatement evaluate retry java org junit rules runrules evaluate runrules java org junit runners parentrunner runleaf parentrunner java org junit runners blockjunit classrunner runchild blockjunit classrunner java org junit runners blockjunit classrunner runchild blockjunit classrunner java org junit runners parentrunner run parentrunner java org junit runners parentrunner schedule parentrunner java org junit runners parentrunner runchildren parentrunner java org junit runners parentrunner access parentrunner java org junit runners parentrunner evaluate parentrunner java org junit runners parentrunner run parentrunner java org junit runner junitcore run junitcore java com intellij junit junit ideatestrunner startrunnerwithargs junit ideatestrunner java com intellij rt execution junit ideatestrunner repeater startrunnerwithargs ideatestrunner java com intellij rt execution junit junitstarter preparestreamsandstart junitstarter java com intellij rt execution junit junitstarter main junitstarter java caused java io ioexception file file users karencoppage upstream hive itests hive unit target tmp org apache hadoop hive ql txn compactor testcompactor warehouse mmnonpart delta org apache hadoop mapred fileinputformat getsplits fileinputformat java org apache hadoop hive ql exec fetchoperator generatewrappedsplits fetchoperator java org apache hadoop hive ql exec fetchoperator getnextsplits fetchoperator java org apache hadoop hive ql exec fetchoperator getrecordreader fetchoperator java org apache hadoop hive ql exec fetchoperator getnextrow fetchoperator java code acid select insert table original files deltas,precommit test cre non transact tabl stor orc orc us anoth fileinputform impl run coupl insert mak origin fil alt tabl mak insert run coupl insert mak delt dir select tabl attach unit test recr step result er sid not tri play around mapreduc input fileinputform input dir recurs success yet sint mess abl read read delt dir cod jav jav io ioexceiv jav io ioexceiv fil fil us karencop upstream hiv itest hiv unit target tmp org apach hadoop hiv ql txn compact testcompact wareh mmnonpart delt org apach hadoop hiv ql exec fetchop getnextrow fetchop jav org apach hadoop hiv ql exec fetchop pushrow fetchop jav org apach hadoop hiv ql exec fetchtask fetch fetchtask jav org apach hadoop hiv ql driv getresult driv jav org apach hadoop hiv ql reexec reexecdr getresult reexecdr jav org apach hadoop hiv ql txn compact testcompact verifyfoobarresult testcompact jav org apach hadoop hiv ql txn compact testcompact mmtableoriginalsminor testcompact jav sun reflect nativemethodaccessorimpl invok nat method sun reflect nativemethodaccessorimpl invok nativemethodaccessorimpl jav sun reflect delegatingmethodaccessorimpl invok delegatingmethodaccessorimpl jav jav lang reflect method invok method jav org junit run model frameworkmethod runreflectivecal frameworkmethod jav org junit intern run model reflectivecal run reflectivecal jav org junit run model frameworkmethod invokeexplod frameworkmethod jav org junit intern run stat invokemethod evalu invokemethod jav org junit intern run stat runbef evalu runbef jav org junit intern run stat runaft evalu runaft jav org junit rul externalresourc evalu externalresourc jav org apach hiv common util retry retryingst evalu retry jav org junit rul runr evalu runr jav org junit run parentrun runleaf parentrun jav org junit run blockjunit classrun runchild blockjunit classrun jav org junit run blockjunit classrun runchild blockjunit classrun jav org junit run parentrun run parentrun jav org junit run parentrun schedule parentrun jav org junit run parentrun runchildr parentrun jav org junit run parentrun access parentrun jav org junit run parentrun evalu parentrun jav org junit run parentrun run parentrun jav org junit run junitc run junitc jav com intellid junit junit ideatestrun startrunnerwitharg junit ideatestrun jav com intellid rt execut junit ideatestrun rep startrunnerwitharg ideatestrun jav com intellid rt execut junit junitstart preparestreamsandstart junitstart jav com intellid rt execut junit junitstart main junitstart jav caus jav io ioexceiv fil fil us karencop upstream hiv itest hiv unit target tmp org apach hadoop hiv ql txn compact testcompact wareh mmnonpart delt org apach hadoop mapr fileinputform getsplit fileinputform jav org apach hadoop hiv ql exec fetchop generatewrappedsplit fetchop jav org apach hadoop hiv ql exec fetchop getnextsplit fetchop jav org apach hadoop hiv ql exec fetchop getrecordread fetchop jav org apach hadoop hiv ql exec fetchop getnextrow fetchop jav cod acid select insert tabl origin fil delta,SBR
HIVE-23068,llap external client via hive warehouse connector somehow seems sending duplicate submissions fragment attempt nd request sent results following error noformat warn ipc server handler org apache hadoop ipc server ipc server handler call call retry org apache hadoop hive llap protocol llapprotocolblockingpb submitwork java lang illegalstateexception single registration allowed per entity duplicate taskwrapper task attempt inwaitqueue true inpreemptionqueue false registeredfornotifications true canfinish true canfinish queue true isguaranteed false firstattemptstarttime dagstarttime withindagpriority vertexparallelism selfandupstreamparallelism selfandupstreamcomplete org apache hadoop hive llap daemon impl queryinfo finishablestatetracker registerforupdates queryinfo java hive llap server jar org apache hadoop hive llap daemon impl queryinfo registerforfinishablestateupdates queryinfo java hive llap server jar org apache hadoop hive llap daemon impl queryfragmentinfo registerforfinishablestateupdates queryfragmentinfo java hive llap server jar org apache hadoop hive llap daemon impl taskexecutorservice taskwrapper mayberegisterforfinishedstatenotifications taskexecutorservice java hive llap server jar org apache hadoop hive llap daemon impl taskexecutorservice schedule taskexecutorservice java hive llap server jar org apache hadoop hive llap daemon impl taskexecutorservice schedule taskexecutorservice java hive llap server jar org apache hadoop hive llap daemon impl containerrunnerimpl submitwork containerrunnerimpl java hive llap server jar org apache hadoop hive llap daemon impl llapdaemon submitwork llapdaemon java hive llap server jar org apache hadoop hive llap daemon impl llapprotocolserverimpl submitwork llapprotocolserverimpl java hive llap server jar org apache hadoop hive llap daemon rpc llapdaemonprotocolprotos llapdaemonprotocol callblockingmethod llapdaemonprotocolprotos java hive exec jar org apache hadoop ipc protobufrpcengine server protobufrpcinvoker call protobufrpcengine java hadoop common jar org apache hadoop ipc rpc server call rpc java hadoop common jar org apache hadoop ipc server rpccall run server java hadoop common jar org apache hadoop ipc server rpccall run server java hadoop common jar java security accesscontroller doprivileged native method javax security auth subject doas subject java org apache hadoop security usergroupinformation doas usergroupinformation java hadoop common jar org apache hadoop ipc server handler run server java hadoop common jar noformat think issue error occurred late based stack trace llap already accepted registered fragment subsequent cleanup fragment attempt also affects first request results llap crash described hive noformat error executioncompletionthread org apache hadoop hive llap daemon impl llapdaemon thread thread executioncompletionthread main threw exception shutting java lang illegalstateexception cannot invoke unregister entity registered com google common base preconditions checkstate preconditions java hive exec jar org apache hadoop hive llap daemon impl queryinfo finishablestatetracker unregisterforupdates queryinfo java hive llap server jar org apache hadoop hive llap daemon impl queryinfo unregisterfinishablestateupdate queryinfo java hive llap server jar org apache hadoop hive llap daemon impl queryfragmentinfo unregisterforfinishablestateupdates queryfragmentinfo java hive llap server jar org apache hadoop hive llap daemon impl taskexecutorservice taskwrapper maybeunregisterforfinishedstatenotifications taskexecutorservice java hive llap server jar org apache hadoop hive llap daemon impl taskexecutorservice internalcompletionlistener onsuccess taskexecutorservice java hive llap server jar org apache hadoop hive llap daemon impl taskexecutorservice internalcompletionlistener onsuccess taskexecutorservice java hive llap server jar com google common util concurrent futures callbacklistener run futures java hive exec jar java util concurrent threadpoolexecutor runworker threadpoolexecutor java java util concurrent threadpoolexecutor worker run threadpoolexecutor java java lang thread run thread java noformat error submitting fragment llap via external client illegalstateexception single registration allowed per entity,llap extern cli via hiv wareh connect somehow seem send duply submit frag attempt nd request sent result follow er noform warn ipc serv handl org apach hadoop ipc serv ipc serv handl cal cal retry org apach hadoop hiv llap protocol llapprotocolblockingpb submitwork jav lang illegalstateexceiv singl reg allow per ent duply taskwrap task attempt inwaitqueu tru inpreemptionqueu fals registeredfornot tru canfin tru canfin queu tru isguarantee fals firstattemptstarttim dagstarttim withindagpry vertexparallel selfandupstreamparallel selfandupstreamcomplet org apach hadoop hiv llap daemon impl queryinfo finishablestatetrack registerforupd queryinfo jav hiv llap serv jar org apach hadoop hiv llap daemon impl queryinfo registerforfinishablestateupd queryinfo jav hiv llap serv jar org apach hadoop hiv llap daemon impl queryfragmentinfo registerforfinishablestateupd queryfragmentinfo jav hiv llap serv jar org apach hadoop hiv llap daemon impl taskexecutorserv taskwrap mayberegisterforfinishedstatenot taskexecutorserv jav hiv llap serv jar org apach hadoop hiv llap daemon impl taskexecutorserv schedule taskexecutorserv jav hiv llap serv jar org apach hadoop hiv llap daemon impl taskexecutorserv schedule taskexecutorserv jav hiv llap serv jar org apach hadoop hiv llap daemon impl containerrunnerimpl submitwork containerrunnerimpl jav hiv llap serv jar org apach hadoop hiv llap daemon impl llapdaemon submitwork llapdaemon jav hiv llap serv jar org apach hadoop hiv llap daemon impl llapprotocolserverimpl submitwork llapprotocolserverimpl jav hiv llap serv jar org apach hadoop hiv llap daemon rpc llapdaemonprotocolproto llapdaemonprotocol callblockingmethod llapdaemonprotocolproto jav hiv exec jar org apach hadoop ipc protobufrpcengin serv protobufrpcinvok cal protobufrpcengin jav hadoop common jar org apach hadoop ipc rpc serv cal rpc jav hadoop common jar org apach hadoop ipc serv rpccall run serv jav hadoop common jar org apach hadoop ipc serv rpccall run serv jav hadoop common jar jav sec accesscontrol doprivileg nat method javax sec au subject doa subject jav org apach hadoop sec usergroupinform doa usergroupinform jav hadoop common jar org apach hadoop ipc serv handl run serv jav hadoop common jar noform think issu er occur lat bas stack trac llap already acceiv reg frag subsequ cleanup frag attempt also affect first request result llap crash describ hiv noform er executioncompletionthread org apach hadoop hiv llap daemon impl llapdaemon thread thread executioncompletionthread main threw exceiv shut jav lang illegalstateexceiv cannot invok unreg ent reg com googl common bas precondit checkst precondit jav hiv exec jar org apach hadoop hiv llap daemon impl queryinfo finishablestatetrack unregisterforupd queryinfo jav hiv llap serv jar org apach hadoop hiv llap daemon impl queryinfo unregisterfinishablestateupd queryinfo jav hiv llap serv jar org apach hadoop hiv llap daemon impl queryfragmentinfo unregisterforfinishablestateupd queryfragmentinfo jav hiv llap serv jar org apach hadoop hiv llap daemon impl taskexecutorserv taskwrap maybeunregisterforfinishedstatenot taskexecutorserv jav hiv llap serv jar org apach hadoop hiv llap daemon impl taskexecutorserv internalcompletionl onsuccess taskexecutorserv jav hiv llap serv jar org apach hadoop hiv llap daemon impl taskexecutorserv internalcompletionl onsuccess taskexecutorserv jav hiv llap serv jar com googl common util concur fut callbackl run fut jav hiv exec jar jav util concur threadpoolexecutor runwork threadpoolexecutor jav jav util concur threadpoolexecutor work run threadpoolexecutor jav jav lang thread run thread jav noform er submit frag llap via extern cli illegalstateexceiv singl reg allow per ent,SBR
